nb,Param,Instance,solution,time
30;41;10;105;1823.47
30;42;1;58;142.295
30;42;2;50;1825.65
30;42;3;61;1820.01
30;42;4;49;1825.02
30;42;5;52;161.343
30;42;6;66;1250.19
30;42;7;66;436.695
30;42;8;82;1828.11
30;42;9;61;1826.53
30;42;10;75;154.442
30;43;1;55;1826.14
30;43;2;43;83.2317
30;43;3;57;634.076
30;43;4;67;131.403
30;43;5;64;1094.05
30;43;6;58;113.871
30;43;7;52;136.021
30;43;8;62;313.245
30;43;9;57;1839.53
30;43;10;60;1831.47
30;44;1;50;73.6085
30;44;2;54;22.097
30;44;3;51;22.5696
30;44;4;57;46.7079
30;44;5;55;55.0696
30;44;6;56;30.6917
30;44;7;42;53.3232
30;44;8;49;80.3741
30;44;9;64;54.9695
30;44;10;63;37.575
30;45;1;108;1814.98
30;45;2;140;1816.98
30;45;3;109;1816.88
30;45;4;105;1820.31
30;45;5;107;1819.33
30;45;6;149;1821.98
30;45;7;120;1818.64
30;45;8;100;1819.47
30;45;9;113;1812.47
30;45;10;102;1818.7
30;46;1;62;1824.95
30;46;2;71;1820.09
30;46;3;68;1831.21
30;46;4;64;1820.52
30;46;5;57;1620.9
30;46;6;60;1817.92
30;46;7;64;1822.03
30;46;8;60;1818.99
30;46;9;50;1810.88
30;46;10;59;1817.94
30;47;1;58;235.127
30;47;2;59;182.994
30;47;3;55;321.298
30;47;4;49;1829.46
30;47;5;47;1820.18
30;47;6;53;1344.99
30;47;7;66;1828.32
30;47;8;48;232.477
30;47;9;65;210.258
30;47;10;61;1822.96
30;48;1;63;48.2798
30;48;2;54;78.0935
30;48;3;50;37.971
30;48;4;57;119.32
30;48;5;58;122.437
30;48;6;58;49.3239
30;48;7;55;121.429
30;48;8;44;116.142
30;48;9;59;123.78
30;48;10;54;15.7587
