nb;Param;Instance;solution;time
30;1;1;43;127.178
30;1;2;47;57.8184
30;1;3;47;104.284
30;1;4;62;1816.96
30;1;5;39;135.59
30;1;6;48;78.037
30;1;7;60;5.73064
30;1;8;53;10.5496
30;1;9;49;460.322
30;1;10;45;33.7006
30;2;1;38;14.2438
30;2;2;51;21.3788
30;2;3;43;10.9216
30;2;4;43;6.10686
30;2;5;51;3.91096
30;2;6;47;7.47577
30;2;7;47;8.84619
